	young_A10	young_A11	young_A3	young_A5	young_A7	young_A9	young_B11	young_B1	young_B2	young_B3	young_B5	young_B7	young_C11	young_C12	young_C1	young_C5	young_C7	young_C8	young_D1	young_D3	young_D6	young_D7	young_D8	young_D9	young_E11	young_E1	young_E2	young_E3	young_E6	young_F1	young_F2	young_F3	young_F5	young_F6	young_F8	young_F9	young_G12	young_G1	young_G2	young_G3	young_G6	young_G7	young_G8	young_H11	young_H12	young_H4	young_H5	young_H8	old_A10	old_A11	old_A12	old_A1	old_A5	old_A6	old_A7	old_A8	old_B10	old_B11	old_B2	old_B3	old_B4	old_B5	old_B6	old_B7	old_C10	old_C11	old_C12	old_C1	old_C4	old_C5	old_C6	old_C7	old_C8	old_C9	old_D11	old_D12	old_D1	old_D4	old_D6	old_D7	old_D8	old_D9	old_E10	old_E11	old_E12	old_E1	old_E3	old_E5	old_E7	old_E8	old_E9	old_F10	old_F12	old_F1	old_F3	old_F4	old_F5	old_F7	old_F8	old_F9	old_G10	old_G12	old_G1	old_G2	old_G3	old_G5	old_G6	old_G9	old_H11	old_H12	old_H2	old_H4	old_H5	old_H6	old_H7	old_H8	old_H9
Ptger4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.739874063746017	1.7079940327658398	0.0	1.12386794736066	0.0	0.0	0.0	9.77701002568841	0.0	0.0	0.0	0.0	0.0	0.0	2.4786622801585088	0.0	10.053896033932133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.061740931106614	0.0	2.7328579280635488	0.0	1.1066514088060415	0.0	10.084382509180273	3.5702978712243385	11.358628125232663	1.5798162312984259	0.0	2.5104562148903775	0.0	0.0	0.0	8.825632198407352	3.7347716888979896	14.207905076829705	7.124505496667895	0.0	0.0	0.0	0.0	0.0	0.0	1.3055346446466538	0.0	10.339095477455604	1.1643602830104958	0.0	10.911193131902904	10.050760572814019	0.0	0.0	1.1896007983482277	9.511255126040888	7.108931194805614	1.7782928666217435	0.0	7.08679354783219	0.0	3.507101619916828	0.0	0.0	0.0	0.0	0.0	0.0	1.4579955554790927	1.0950195930823399	7.341194654070575	0.0	1.1636192753227748	1.2476069851512088	9.60338633392241	0.0	0.0	1.7743731199674646	0.0	11.35299087862968	0.0	0.0	0.0	1.1404770056553564	0.0	0.0	3.4184218806464175	1.7367017823249782	9.983676675647047	1.8430614477145708	3.393422804408547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.988839332642111	0.0
Ptprk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.622829818113697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0863112366199252	0.0	0.0	0.0	0.0	7.409002888989026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1056584840373653	0.0	0.0	0.0	0.0	8.55202594435812	1.1643602830104958	0.0	1.935799281633487	0.0	0.0	0.0	1.1896007983482277	1.1195171169870768	1.2411015919647104	8.341488418290986	0.0	1.0690017077022307	0.0	1.6068028412066682	0.0	0.0	0.0	0.0	9.677458581988386	0.0	0.0	0.0	1.0421328690137446	0.0	0.0	0.0	0.0	3.698549537850087	0.0	0.0	0.0	2.1641536103095564	0.0	0.0	0.0	0.0	1.660315596177074	9.969205230380766	0.0	0.0	1.7671885450924787	9.50033442054718	0.0	0.0	0.0	1.140801621189416	0.0	0.0	1.7857624291997118	0.0	6.669022400525108	0.0	1.2288105099616424
Rab34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.356695420453375	0.0	0.0	0.0	0.0	2.2281238603691844	1.1985720731928373	1.378171235625707	0.0	1.1781892906610323	0.0	0.0	9.883660027284437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ramp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.36710044938386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1985720731928373	0.0	0.0	0.0	0.0	10.963588366023528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1643602830104958	10.633903473694257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6494150027068621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8792047693800327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.886363454479161	0.0	0.0	1.3127551380191573	0.0	1.1652987778157349	0.0	0.0	0.0	1.1266906493921416	12.849482889146705	0.0	8.623984648751062	0.0
Rassf4	0.0	0.0	10.20441398058445	3.1407971249210145	0.0	0.0	0.0	0.0	0.0	9.881218639911078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.044709608671768	0.0	0.0	10.828200952222605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.713393229653906	0.0	0.0	0.0	0.0	0.0	9.27769623830171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2822075666861754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05049401026839	0.0	0.0	0.0	10.22084437083375	0.0	5.74089786073737	0.0	0.0	0.0	0.0	9.316540948562057	0.0	0.0	0.0	0.0	0.0	1.6068028412066682	0.0	0.0	0.0	0.0	5.968509085785014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.95151248751692	0.0	1.1149718332695	0.0	0.0	6.766303405009361	0.0	0.0	10.89478558537473	0.0	0.0	0.0	0.0	0.0	0.0
Rbpjl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0496087003994459	0.0	0.0	0.0	0.0	4.794288292771349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.74995977694909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1133743513420313	0.0	0.0	0.0	9.000079268256743	0.0	0.0	0.0	6.334880861207937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rdh10	0.0	0.0	0.0	5.64353955481957	0.0	0.0	0.0	8.686666744474456	0.0	0.0	0.0	0.0	0.0	1.0776242541944712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0207414795395138	8.249355690233694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9885997745653379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9967530655013046	0.0	0.0	0.0	0.0	0.0	13.511714586361363	1.1781892906610323	1.6356304857598296	0.0	0.0	0.0	0.0	0.0	1.1179483021507017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.523665290553575	0.0	9.922156275229037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.057820189051222	0.0	0.0	6.6616440954469756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.612046994979509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41213407775672	0.0	0.0
Rfc2	1.222835550958343	11.281198246732304	2.1769324929907774	0.0	2.8760383680253687	11.351694043095579	3.425245981137513	11.469445656462746	11.215664593301897	13.555837138167998	1.6747904674335858	0.0	1.0597078869978067	0.0	2.0986588730872735	2.6095405619201077	8.921809855862666	1.2196339544352337	4.76830739671938	10.462076307416819	0.9910077000995723	9.421301674332005	6.297898374620063	3.1000985832120946	11.278631292282533	1.1396781680898105	1.0675017394450148	11.162868843298625	0.0	9.4476135482669	9.177911620179017	1.8281531708215863	7.347225684885987	0.0	1.8628490132969961	6.353003887795671	10.121926386524764	11.714823092519513	3.9098357742255425	12.956858101374172	1.754000984327814	0.0	7.9657474289629855	11.625624545482703	2.713199130963234	12.628191526223143	2.8556682657552535	11.408450434543203	1.4057896381494142	2.3971441463856746	11.74692791291136	2.8798253152964484	7.5110031855547446	1.6356304857598296	1.4665568893360408	0.0	10.988907931604995	2.136788309899124	2.8580857198407905	9.333446465140396	13.080734373939478	3.031357570253854	12.19144750063539	1.0526708816996464	8.042109088625265	4.428478885571949	12.073928518340328	8.100916650278059	0.0	0.0	12.891512753928568	0.0	0.0	0.0	13.09265024286497	0.0	0.0	10.661601929974626	0.0	9.722880565184692	7.065243939460229	1.9437366724759968	11.707341575271508	1.893784920410649	2.310868281652474	5.2066949777713445	0.0	5.646923817435933	0.0	1.2476069851512088	4.123365357628386	10.02975337370882	0.0	0.0	0.0	2.1641536103095564	0.0	0.0	0.0	9.858119224629798	8.39210110690068	1.8310538256560032	4.33838179098285	0.0	9.704607323884549	0.0	2.08066766638939	11.238171878102017	0.0	2.648859334932755	10.28038005790624	9.898122991880692	1.1266906493921416	10.883678549178091	0.0	9.067164906400995	1.2288105099616424
Rgn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.32419699473513	0.0	0.0	0.0	0.0	0.0	1.0184301423355746	0.0	1.140801621189416	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhoj	0.0	0.0	3.450356367991803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.444471065282128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8053656819934005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.555711947120828	0.0	0.0	0.0	9.519676077028636	8.03872123809027	9.370655875797373	8.123400449788873	9.323812985227741	0.0	0.0	7.587456875831655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1225169724665043	8.392969617844443	0.0	0.0	1.1219778801155373	1.7066771381652592	0.0	0.0	0.0	0.0	0.0	0.0	11.341300405593953	0.0	4.668129682747157	1.4579955554790927	8.703617851598858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.68909382388141	0.0	0.0	0.0	0.0	0.0	5.802134387572078	8.137503305306588	10.979449966801871	0.0	0.0	0.0	0.0	0.0	2.859094872857602	0.0	0.0	0.0	0.0	4.401857102270212	0.0	0.0	0.0	1.2288105099616424
Rnase6	0.0	14.090346004578445	5.175534551987704	0.0	2.2792064819777407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4605655151939296	0.0	0.0	0.0	2.1316791375119957	15.797603028082415	0.0	1.094759554126184	0.0	1.7510935357768012	8.92621462961649	1.0333661944040315	0.0	0.0	0.0	12.084414390722394	0.0	1.7217625741546083	12.068053839376768	1.1534362295573422	0.0	5.246416940697125	1.8628490132969961	0.0	0.0	1.081333608060602	0.0	12.06386941818038	4.213414688319665	4.711849614930891	8.409170424557828	0.0	0.0	0.0	0.0	1.0811946418229463	1.4057896381494142	0.0	12.155716939071606	1.4399126576482242	0.0	0.0	0.0	1.19626562176576	0.0	0.0	11.015560493883118	0.0	1.05049401026839	0.0	10.742784986326377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.913924501246221	0.0	0.0	0.0	0.0	0.0	6.361868992766622	0.0	1.315672886957949	0.0	5.473441762134966	0.0	0.0	0.0	0.0
Rorb	0.0	1.2052884720928154	1.7251781839959015	2.2375490182901556	0.0	2.0485219182115757	3.425245981137513	1.0639027269366805	0.0	2.933447358509592	3.5101988244427016	2.347379982267506	1.0597078869978067	1.0776242541944712	2.0986588730872735	3.37160384208198	2.992189959470905	1.2196339544352337	3.2568051926238653	0.0	0.9910077000995723	2.8559105487850305	2.8655836167336157	1.0333661944040315	0.0	3.199481114748523	0.0	3.362185071074442	1.6395113410420217	3.894385047394459	1.149682952178809	2.3068724591146843	0.9882438583242352	1.769063026605876	3.0381758821973026	1.5668935709074492	1.061740931106614	1.7138732195455622	3.5309335384859812	2.990369486970472	1.754000984327814	1.911521391742398	1.1273205325118363	4.867803077277892	1.0496087003994459	0.0	1.9492968476015868	1.0811946418229463	1.4057896381494142	0.0	0.0	2.2822075666861754	11.330114860859139	1.6356304857598296	1.4665568893360408	0.0	1.3897887922855827	11.194852636953238	1.1056584840373653	0.0	0.0	8.18150693948255	8.937972863006207	10.42394194268664	2.3287205660209915	9.358751946875836	0.0	2.4604290910968376	2.5841631957882507	12.487014976304618	0.0	1.7743926493399762	0.0	1.7782928666217435	0.0	10.322734669142227	0.0	2.0275594412808817	1.7669152092280738	7.031728529200542	7.214494779026931	1.9437366724759968	1.12924406481023	2.3896905063040657	11.196647853469083	1.7355649925904482	8.524552128248873	1.6494150027068621	8.008776117403757	10.38811158950278	1.1142906442750404	3.3401230540260936	2.380121207677399	2.5994096366259893	2.503314391862809	3.037773644995634	1.724713077484584	8.416275218560807	12.111284605506501	8.684401481950879	6.26145481371801	1.1552663389972166	3.612046994979509	1.7367017823249782	1.7671885450924787	9.335188713564168	1.3127551380191573	2.036860284671149	6.115403517481378	1.140801621189416	1.315672886957949	1.1394833812426381	2.6160946730705006	0.0	1.836725812160183	10.32781223515766	1.947618578781244
Rorc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6126943186258638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6356304857598296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.127776290666818	0.0	0.0	0.0	5.225862215473626	4.2373519165165145	0.0	0.0	0.0	1.967099482849395	4.7660807064179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.780466213968318	0.0	6.967838227707278	0.0	0.0	0.0	6.9072606259096005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.413608333284115	0.0	0.0	0.0	0.0	0.0
Runx1t1	0.0	1.2052884720928154	0.0	1.7732156437576665	0.0	0.0	0.0	1.0639027269366805	0.0	0.0	10.431396818484114	1.010961531253352	6.538318186213372	6.793107027359816	0.0	0.0	0.0	13.322461096632885	0.0	1.094759554126184	0.0	0.0	3.5311853487736102	0.0	1.0507523327650965	1.8063471593129319	0.0	0.0	0.0	1.7217625741546083	1.149682952178809	4.268221236196895	3.282875037567163	1.1161544994288222	0.0	0.9885997745653379	2.123481862213228	0.0	11.138358533954245	0.0	9.3930801311506	0.0	2.2546410650236726	1.1263035780341355	6.537822290755158	0.0	0.0	0.0	0.0	0.0	12.426705819241095	12.169005852384693	1.8673858444489948	8.762975387797024	13.29198449723805	1.19626562176576	0.0	0.0	8.982503653772712	0.0	0.0	0.0	4.96710821037767	8.385349166364426	0.0	1.896794301081851	10.622070542371775	5.129902390620344	1.76396580500776	1.1225169724665043	2.7621675153851855	2.5994382466395956	0.0	3.7271298417979684	9.648070820867613	0.0	7.322462776352332	0.0	1.7669152092280738	12.581691401582638	8.136969710981415	1.2263612997730855	0.0	9.158890234464494	2.9159911109581853	1.0950195930823399	4.168531476054978	11.317212477150692	1.8442929165029243	0.0	8.66337248174424	0.0	3.3409224937334177	7.485569404124021	0.0	2.1641536103095564	3.0548872575915293	11.848822081429626	6.067707781913244	1.8076132868984895	0.0	9.801066793726903	7.742059954580795	8.86753203571935	10.574187463566538	10.129294231977426	14.471490167554862	1.0184301423355746	2.7057399711482613	0.0	0.0	0.0	2.253381298784283	6.482473311892064	0.0	0.0	0.0
S100a6	9.81003656463513	0.0	9.590009836745436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.347379982267506	0.0	9.057584300611328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.385469715589052	0.0	0.0	7.304642920668851	0.0	0.0	0.0	10.209960882663102	0.0	5.288461859493612	0.0	5.422257345851346	0.0	0.0	0.0	1.081333608060602	0.0	9.221743294589468	0.0	1.911521391742398	0.0	0.0	7.759040683062996	0.0	1.229869379694888	0.0	5.4922663166898475	5.761961355504373	7.069030313336999	0.0	8.788622447496754	6.542521943039318	8.400321204208485	1.8960361514006074	7.960599650855275	9.583451944739668	1.1056584840373653	0.0	0.0	7.833207867879922	4.875899752473094	0.0	10.030625992147288	0.0	10.136265629509305	10.912451702351024	10.362139522570956	8.961045778685413	1.1896007983482277	9.385700459182733	8.191162335266782	10.013442213224254	0.0	1.6943276199149138	1.077717778892137	0.0	9.033540204844618	12.69739309675892	8.510686538830322	10.29201330270727	9.789286917005183	0.0	0.0	8.87899315115943	7.630421932237308	0.0	1.1636192753227748	9.930954012265255	0.0	8.101050290006127	1.1900606038386996	0.0	2.786896736694534	8.475788601656149	9.118211594472152	1.1857195234105582	9.649207411679722	11.74992279014955	0.0	9.012117068264685	6.022578197658612	0.0	0.0	10.07641919174347	0.0	8.747005868795677	0.0	10.547341516088675	9.164693519727681	8.975160162686826	9.376238569423348	0.0	5.895580693346782	8.496378115969327	7.723568305874158
Satb1	10.591930192467919	10.04654990490623	1.0884662464953887	0.0	2.8760383680253687	1.0242609591057878	1.475173149711026	0.0	0.0	0.0	0.0	1.010961531253352	5.600982417284032	7.390326655154206	0.0	0.0	0.0	10.22505041904577	0.0	0.0	0.0	10.316363538359584	0.0	2.066732388808063	0.0	0.0	0.0	0.0	1.0344164863812524	0.0	11.060202729598556	0.0	0.9882438583242352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1066514088060415	14.782136674277297	0.0	11.443099438979957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.680292744450574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.863577823688806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sbspon	0.0	0.0	0.0	6.468037875689681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.016465308448394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.312066265286614	0.0	1.4399126576482242	0.0	0.0	10.21571893229991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.067890749029496	0.0	11.823331590749167	1.2213533637248204	0.0	1.1129385106620235	11.408869263531452	0.0	0.0	0.0	0.0	0.0	9.596727568742361	9.50566368080525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.830752485204322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.946258678135083	7.747530701420431	0.0	0.0	0.0	0.0	0.0	0.0	1.1394739602154724	0.0	10.455325616021385	0.0	9.692995747559419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1677898737589105	0.0	0.0
Sdpr	0.0	1.91033703081861	0.0	0.0	0.0	0.0	0.0	1.0639027269366805	0.0	0.0	0.0	4.508313817697176	11.90244948837225	0.0	0.0	11.842442014704288	8.653488651706981	1.2196339544352337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0988486745479165	0.0	6.290444262165488	0.0	6.5660932504184855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.081333608060602	0.0	0.0	1.1066514088060415	0.0	0.0	1.1263035780341355	0.0	0.0	0.0	0.0	12.752567792144504	8.743128714154524	7.778200258755627	11.453347948744863	12.221198527296657	11.134317237904645	0.0	1.19626562176576	12.162797848515506	3.484951631698149	7.859600374623887	4.256425970799417	9.65385565452081	3.031357570253854	1.8532991030467898	11.648241358863455	9.391833892589311	13.011808002416167	0.0	3.8996878450719255	12.161944929965202	12.655680831024608	13.499139439402061	12.715589277960172	8.687711143752972	7.722173258114936	13.471241899683626	8.246541632019364	11.014683430761036	6.409042497943865	9.096619487046457	9.860238597967097	2.22263032510881	15.097955516004303	13.063582264049883	3.3543547025335236	2.9159911109581853	1.0950195930823399	8.289329421642016	12.399661324224686	1.1636192753227748	8.177550836147262	9.921512238434204	10.325206159753765	1.8862014306699142	2.239009590649781	11.836354431858025	9.557865406810928	12.13492307436031	15.591911887508452	12.70246293440949	9.130230714265648	11.855470815527376	9.8650027378246	1.1394739602154724	12.022711389172436	3.3449154998085002	10.826774428207232	1.3127551380191573	11.097924031991	2.7057399711482613	12.395646130799461	10.028126921847258	11.325985331256351	2.9124530785918537	3.4052372025189332	11.8169932120817	10.805505648399363	2.8532096463728043
Sell	9.247378881302932	0.0	0.0	0.0	2.2792064819777407	0.0	4.676188248725385	0.0	7.17346497111849	0.0	0.0	12.504635757150469	0.0	8.651066212296945	0.0	0.0	1.0658395687559978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.149682952178809	0.0	6.789595738575806	10.471251376549427	1.8628490132969961	10.616510382576472	9.421298814144576	0.0	0.0	0.0	2.213302817612083	1.2060357206386008	2.2546410650236726	0.0	1.0496087003994459	0.0	0.0	6.250775144713906	0.0	0.0	0.0	0.0	1.8673858444489948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.66230638827511	0.0	0.0	0.0	0.0
Selp	0.0	0.0	4.923744503098715	1.1187745091450778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.347379982267506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.440042442557301	0.0	0.0	0.0	1.769063026605876	0.0	0.9885997745653379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9967530655013046	13.1311168740468	0.0	1.4057896381494142	2.3971441463856746	9.309391655369271	10.47698362977753	3.3075955042528067	5.1848259699313175	10.111642491495775	12.246422338849236	2.7795775845711654	12.233424696898684	1.1056584840373653	12.901808047581882	2.10098802053678	10.20116205082224	10.425351545005892	11.54791104020921	10.806160880464807	11.938535811140444	8.920497184694689	0.0	6.910739780768373	5.21280739071576	0.0	10.81253307442177	1.2411015919647104	7.623184310350863	12.247396994352908	0.0	0.0	1.0137797206404409	7.087395017425966	11.464941849822017	0.0	10.061768532542205	8.386065397956743	1.1948452531520328	2.310868281652474	0.0	7.306630375001598	10.056526706072308	11.541780452183175	10.988117521464947	9.751763668003795	1.1133743513420313	12.00153315958804	0.0	8.033290976636726	1.0820768051547782	5.53603866938744	11.979665605070007	1.1480124937812957	1.1404770056553564	11.46811507596889	11.523105426805056	8.805764124591283	7.3868736487082725	12.64733257226933	1.1628423050236079	12.537791914431802	0.0	0.0	9.767820038568193	12.699986412987041	14.465009848035255	2.6160946730705006	2.6985866360265613	10.03765792827453	9.567700712385092	0.0
Sema7a	0.0	0.0	0.0	1.1187745091450778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.253280607330404	0.0	0.0	0.0	0.0	0.0	0.0	2.4018407015433008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0526708816996464	0.0	0.0	0.0	0.0	3.52793161001552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.077717778892137	0.0	0.0	0.0	0.0	2.452722599546171	0.0	4.283475426714714	0.0	0.0	0.0	0.0	0.0	7.7949580084906405	4.646508416435752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6255102760383147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
