Gene	Freq_group	Log2FC
Ndufb4	1	-1.0
Rps23	1	-1.0
BC028528	1	-1.0
Dem1	1	-1.0
Taf10	1	-1.0
Polr2f	1	-1.0
Rpl6	1	-1.0
Usp28	1	-1.0
Gtf2h5	1	-1.0
Gins4	1	-1.0
Tubb4b	1	-1.0
Tst	1	-1.0
Tubgcp6	1	-1.0
Bap1	1	-1.0
Zc3hav1	1	-1.0
Cdc23	1	-1.0
Arpc5l	1	-1.0
Smarcal1	1	-1.0
Txnl4a	1	-1.0
Mosc2	1	-1.0
Pdcd7	1	-1.0
Mrpl13	1	-1.0
Rexo4	1	-1.0
Ctsa	1	-1.0
Cog5	1	-1.0
1810037I17Rik	1	-1.0
Mrps12	1	-1.0
C330018D20Rik	1	-1.0
1810013D10Rik	1	-1.0
Rqcd1	1	-1.0
0610011F06Rik	1	-1.0
Mcee	1	-1.0
Swi5	1	-1.0
Ino80c	1	-1.0
Tomt	1	-1.0
Trmt5	1	-1.0
Tomm5	1	-1.0
Nsfl1c	1	-1.0
Usp39	1	-1.0
Nmd3	1	-1.0
Timm22	1	-1.0
Nudt19	1	-1.0
Nanp	1	-1.0
Alg5	1	-1.0
Ncstn	1	-1.0
Mrpl9	1	-1.0
Rbbp7	1	-1.0
Atp5j	1	-1.0
Cript	1	-1.0
Hax1	1	-1.0
Eif2b3	1	-1.0
Seh1l	2	-3.05
Ubac1	1	-1.0
Rilpl2	1	-1.0
Nfyb	1	-1.0
Dtwd1	1	-1.0
Higd2a	1	-1.0
Cutc	1	-1.0
Cox16	1	-1.0
Txnl1	1	-1.0
Naa20	1	-1.0
Znrd1	1	-1.0
Ufc1	1	-1.0
Ilkap	1	-1.0
1110021J02Rik	1	-1.0
Lsm1	1	-1.0
Txndc9	1	-1.0
Bax	1	-1.0
Pycrl	1	-1.0
Anubl1	1	-1.0
Fem1a	1	-1.0
Rcsd1	2	-0.7005250305999999
Aida	1	-1.0
Rpl22	1	-1.0
Impdh2	1	-1.0
Tslp	2	-1.45
Mrpl14	1	-1.0
Unc119b	1	-1.0
Ccdc56	1	-1.0
Hddc2	1	-1.0
Farsb	1	-1.0
Trim27	1	-1.0
Pam16	1	-1.0
Dnajc15	1	-1.0
Slc16a7	2	-1.3
Ndufa13	1	-1.0
Vav1	1	-1.0
Tgds	1	-1.0
Atp5k	1	-1.0
Pole4	1	-1.0
Vkorc1	1	-1.0
Esd	1	-1.0
Cwc15	1	-1.0
Gstp2	1	-1.0
Nenf	1	-1.0
Vars	1	-1.0
Anapc16	1	-1.0
Polr2b	1	-1.0
Mlh1	1	-1.0
Mocs2	1	-1.0
Mapkapk5	2	-0.6594576866999999
Copa	1	-1.0
Eif3i	1	-1.0
2310061C15Rik	1	-1.0
Mki67ip	1	-1.0
Mrpl54	1	-1.0
Exoc7	1	-1.0
Rps26	1	-1.0
Ndufa2	1	-1.0
Cbr4	1	-1.0
1110031I02Rik	1	-1.0
Gdap2	1	-1.0
Cpsf3	1	-1.0
Uqcrc2	1	-1.0
Sod2	1	-1.0
Polr2g	1	-1.0
Psma7	1	-1.0
Msh6	1	-1.0
Eif3m	1	-1.0
Wdr75	1	-1.0
Psmd12	1	-1.0
Acat3	1	-1.0
Sephs1	1	-1.0
Tmem107	1	-1.0
Aimp2	1	-1.0
Ppia	1	-1.0
Ndufa9	1	-1.0
Snord116	1	-1.0
Gm6644	1	-1.0
Hmgn2	1	-1.0
Angel2	1	-1.0
Prmt5	1	-1.0
Pars2	1	-1.0
Psenen	1	-1.0
Eif4a3	1	-1.0
Mrps31	1	-1.0
Brp44	1	-1.0
Exosc7	1	-1.0
Eif2b1	1	-1.0
Ncbp1	1	-1.0
Dis3	2	-0.6685223599
Prkaca	1	-1.0
D930014E17Rik	1	-1.0
Il12rb2	2	-1.2825526006499999
Sf3b4	1	-1.0
Efcab7	2	-0.963355
Nme3	1	-1.0
Plac8	5	-1.20789753872
Mcm6	2	-0.701527947
Gmnn	2	-0.70829372865
Mlec	3	-0.7397679031333334
Dscc1	3	-0.9185188813333333
Parvg	3	-0.8146140745
Cd34	4	-0.9770000401
Umps	2	-0.6903235881
Ly9	2	-0.71741127025
Mcm5	3	-0.7863872906666667
Fen1	2	-0.69812807825
Snrnp25	1	-1.0
Ptgr1	3	-0.8818994011000001
Ahcy	1	-1.0
Sla	2	-0.79629231715
Lig1	3	-0.8056393115999999
Abcd1	1	-1.0
Dtl	2	-0.7557746170999999
Ass1	2	-0.6925570347
Fbxo5	2	-0.73077400725
Snrpa1	1	-1.0
2810417H13Rik	3	-0.8033424085333333
Gins1	2	-0.7366517584
Tmsb10	4	-1.3453613654
Ms4a6b	5	-1.12181056424
Dhfr	2	-0.7035559668
Srm	2	-0.69381913505
Nasp	2	-0.7506987072
Nucb2	2	-0.8421094811000001
Rrm1	2	-0.6717103905
Sgk3	1	-1.0
Ipo5	1	-1.0
Eif3g	1	-1.0
Itgam	2	-1.2071049496000001
Cks1b	2	-0.69932749255
Ndufs6	1	-1.0
Ttc7	1	-1.0
Cenpk	2	-1.007695
Zbed4	2	-0.70646884995
Ern1	2	-0.67709310865
Ezh2	3	-1.1035552256333334
Sms	1	-1.0
Csf2rb	3	-1.2938468081999999
Chek1	3	-0.7985997906333333
Hist1h2af	1	-1.0
Mad2l1	1	-1.0
Arhgap30	4	-1.064396457125
Taf1d	1	-1.0
Mrps14	1	-1.0
Slc35b1	1	-1.0
H2afy	2	-0.67048664715
Dhrs7	3	-1.3223468996666667
Mtbp	2	-0.7319924162
Ect2	3	-0.9822688250666666
Spc25	2	-0.6979806449
Cdc25a	2	-0.7685944586
Me2	1	-1.0
Slc25a5	1	-1.0
Minos1	1	-1.0
Apitd1	2	-0.72119391455
Uxt	1	-1.0
Smn1	1	-1.0
Ddx39	2	-0.68316349935
Mgst1	4	-0.96546079935
Ndufa4	1	-1.0
Atp5o	1	-1.0
Mcm3	2	-0.7182705171
Ppih	1	-1.0
Rabl5	1	-1.0
Pabpc4	1	-1.0
Mrps33	1	-1.0
Idh2	1	-1.0
Rad51	2	-0.7092363705
Mapkapk2	1	-1.0
Anxa2	4	-0.846250094875
Ostc	1	-1.0
Maoa	1	-1.0
Nuf2	2	-0.70898886845
Gm885	2	-0.7692045633
Wdhd1	2	-0.78618732445
Xlr	1	-1.0
Prmt1	1	-1.0
Thyn1	1	-1.0
Dut	1	-1.0
Ercc6l	2	-0.70828518215
Gfm1	1	-1.0
Mcm4	3	-0.9613762380666667
Calm3	1	-1.0
Phkb	1	-1.0
Ak4	1	-1.0
Cby1	1	-1.0
Ptpn7	2	-0.9293042284499999
Tmed10	1	-1.0
Sec61g	1	-1.0
Mthfd1l	2	-0.6746316178
Pdcd5	1	-1.0
Capzb	1	-1.0
Rfwd3	1	-1.0
Rnpep	2	-0.9469650000000001
Rac2	1	-1.0
Shcbp1	1	-1.0
Dnajc19	1	-1.0
Nans	1	-1.0
Rrp15	1	-1.0
Ncf2	2	-0.707963467
Gm2701	1	-1.0
Eif1ad	1	-1.0
Ebp	1	-1.0
Hist1h3g	1	-1.0
Hist1h4d	1	-1.0
Capza1	1	-1.0
Ccne2	3	-1.01934
Rrm2	3	-1.4740693766
Ufsp2	1	-1.0
Cenpp	1	-1.0
Ttk	2	-0.7719627977
Tspan5	1	-1.0
Nup205	1	-1.0
Psmc2	1	-1.0
Mat2b	1	-1.0
Wdr74	1	-1.0
Cd69	2	-1.58572744695
Mrps23	1	-1.0
Cox7b	1	-1.0
Pole2	3	-0.7136711980666667
Dap	1	-1.0
2810407C02Rik	1	-1.0
Cacybp	1	-1.0
Mrpl18	1	-1.0
Gtf2f2	1	-1.0
Ppp1cc	1	-1.0
Srl	2	-0.7012550288
Flna	1	-1.0
Tpx2	3	-0.8961877620666666
Ndufv2	1	-1.0
Gart	1	-1.0
Psmc4	1	-1.0
1300001I01Rik	1	-1.0
Gm6835	1	-1.0
1500032L24Rik	1	-1.0
Nop56	2	-0.66199450605
Gm16494	1	-1.0
Psmc3ip	1	-1.0
Cdk1	2	-0.7231507931
Spast	1	-1.0
3110003A17Rik	1	-1.0
Pdhx	1	-1.0
Ttc13	1	-1.0
Psph	1	-1.0
Cuta	1	-1.0
Haus1	1	-1.0
Slc44a2	1	-1.0
Stk16	1	-1.0
B3gnt2	1	-1.0
Ltv1	1	-1.0
Ube2a	1	-1.0
Acot9	1	-1.0
Med21	1	-1.0
Dpy30	1	-1.0
Gars	1	-1.0
Nupr1	4	2.4667645978
Btg2	5	1.8200592327400003
Eif2s3y	1	4.900147419
Tmem181b-ps	1	3.865316519
H2-Ab1	2	2.1632277885
H2-Aa	2	2.3003666746
Uty	1	3.39684886
Tmem181c-ps	1	3.372784692
Nr4a1	4	0.496019973275
Id2	5	1.24093656732
Iigp1	2	1.84508317445
Ier2	4	1.211260352575
Dhrs3	3	1.9528870967666665
Cd74	2	1.9344600525
Ube2h	1	3.002043683
Nfkbiz	4	0.849406902875
5430417L22Rik	1	2.869866309
Egr3	3	0.4254775064333334
Prtn3	3	1.4332480558333334
Exoc6b	3	1.4790680936666665
H2-Eb1	3	1.5745955948333332
Prune2	3	0.7009012458333334
Gata2	1	2.431760089
M6pr	1	2.426095966
Ccnt1	2	1.62228136065
Ndrg1	3	3.1341257326666665
Tgm2	4	0.8233011081
Vmp1	2	1.59726697765
Cers2	1	2.303696178
Muc13	1	2.286220521
Il2rg	2	1.3074296183
Art4	3	1.4274382190666666
Gstm3	1	2.252046647
Skil	1	0.9513980263
Junb	3	0.19845938546666667
Bhlhe40	3	1.0788798207333332
Cdkn1a	3	0.7881895076666666
Jund	3	0.16838535869999993
Jun	4	0.19884814974999998
Klf4	3	0.028096255599999953
Csrnp1	1	0.8344572368
Gm11175	1	0.8340460526
Sik1	2	0.14309951454999997
Klf6	3	0.41775920736666666
Coq10b	1	0.7881578947
Smad7	2	0.89091282895
Ccnl1	2	0.1466119904
Cdk11b	2	0.23133577380000003
Isca1	3	0.7233619913
Klf2	3	-0.30852835506666665
Dusp1	3	-0.2254139274
Ctla2b	1	0.7473684211
Trib1	2	1.30919532895
Ier5	2	0.06785315515000001
Per1	2	0.8601973683999999
Tmem189	1	0.7174342105
Id1	2	-0.20741899370000005
Fam110a	1	0.7077302632
Cdkn2d	1	0.6972861842
2210403K04Rik	1	0.6951480263
Dyrk3	3	1.1462136452666665
Nfkbid	2	-0.1857240254
Fosl2	3	0.7506141884333334
Amotl2	3	1.0997265307333333
Avpi1	2	0.63838028665
Nos1ap	1	0.6448190789
Tinf2	1	0.6443256579
Apoe	1	-1.0
Adck3	2	-0.15293113835
Plk2	4	0.837737260225
Vwf	4	1.2348581296499999
Selm	2	0.010310513850000036
Gng11	2	-0.11310285050000002
Gm10419	1	-1.0
Cd63	2	-0.2480706372
Efna1	2	0.10095148695
Trim47	4	0.8791746194750001
Gas2l3	3	1.0999999999999999
Ppp1r16b	3	0.31708306053333335
Zfp187	1	-1.0
Gadd45g	4	1.15214244595
Slc24a5	2	-0.25556782840000003
Nfia	1	-1.0
Lrrc8a	1	-1.0
Chst2	3	0.589432057
Tenc1	2	-0.19829393085000002
Slc39a1	2	-0.26482923820000004
Kdelr2	1	-1.0
Prss57	1	-1.0
Lax1	2	0.032385
Rab37	1	-1.0
Thsd1	1	-1.0
Evi2b	2	-1.6
Psd4	1	-1.0
Arhgdib	2	-1.45
Rassf5	1	-1.0
Cd44	1	-1.0
Slc28a2	3	-1.4807532584
Ctse	3	0.39479021296666666
Cd52	3	-1.7091483111999999
Rps6ka1	1	-1.0
Coro7	1	-1.0
Trf	2	-0.83436491775
Cd27	1	-1.0
Apbb2	2	1.00847171565
Cadm1	2	1.16512649725
Cdkn2c	1	1.0
Fgr	3	1.3071178164666668
LOC100047967	1	1.0
Maff	1	1.0
Mapk12	3	0.9046277376666666
Rhob	2	-0.020114446100000016
Terf1	1	1.0
Als2cr2	1	-1.0
Cdt1	3	-0.8284623471
E2f1	2	-0.8141904759
E2f8	2	-0.93927611225
Nek2	2	-0.77892021985
Nsl1	2	-0.7637176334
Ar	2	1.1257238041
Atf4	2	0.09969739230000002
Cebpd	2	3.25
Cited4	2	0.98861631475
Creb5	1	1.0
Egr2	1	1.0
Egr4	1	1.0
Eya4	3	2.608509337766667
Foxp2	2	1.45
Gm967	1	1.0
Hoxb6	3	1.6173932302666667
Isl1	1	1.0
Klf9	1	1.0
Lsr	3	1.1367483224
Maf	4	1.7067131404749998
Meis2	1	1.0
Pcdhb16	4	1.504129630825
Pgr	3	1.6394860061333334
Rarb	3	1.5579257082666669
Ripk4	4	2.720957140475
Rorc	2	1.36484066935
Sox13	1	1.0
Taf7	2	0.1701061144
Trib3	2	0.8054343301
Tsc22d3	1	1.0
Uhrf1bp1l	2	1.36315
Zfhx4	1	1.0
Zfp462	2	1.55
Zfp503	2	1.09123
Zfp612	2	0.9647442207
Akna	2	-0.97524692245
Cutl1	1	-1.0
Fabp4	3	-4.364984483633333
Hnf4a	3	-1.3264348723333332
Ikzf2	2	-0.7914869842500001
Irf5	2	-0.81514351285
Klf1	4	-0.465894348075
Plagl1	2	-1.6
Zfp287	1	-1.0
4631416L12Rik	1	1.0
4632411J06Rik	2	3.0
Ank3	1	1.0
Arhgap29	3	1.0339782261666668
Arl5b	1	1.0
Cxcr4	2	1.77553
Cysltr2	4	1.5354247672499999
Ebi2	2	1.95
Fzd9	2	0.7529524218
Garnl4	1	1.0
Gpr146	3	0.8481513839
Gpr4	3	1.1331436749666668
Gpr64	4	2.1090114116
Gprc5a	2	1.1484949209000002
Kiss1r	2	1.1021119215000001
LOC100046643	1	1.0
Pde9a	2	1.17687263635
Plcl1	3	1.3614422429333333
Rab34	2	0.9839002541999999
Rab40b	4	1.480315264225
Rapgef3	4	1.4014161327499999
Rasd1	1	1.0
Rasef	1	1.0
Rhoj	3	1.1679392098999999
Rnd3	2	0.8787292902
Spry4	1	1.0
Wnt5a	1	1.0
Angptl4	1	-1.0
Cnr2	2	-0.83152413255
Gna13	1	-1.0
Gng2	2	-0.7056850195
Il1rl1	2	-0.9356036562000001
Mc5r	2	-1.1291114064999999
Nfam1	2	-0.93762386185
P2ry14	4	-1.540047275625
Rgs12	2	-0.7491714783
Rgs7bp	3	-2.2269797913333336
Rin3	3	-1.3483300313333333
Syk	3	-0.8681975156666666
Ctla4	1	2.36098
Wnt10a	1	2.36155
Cxcr7	1	2.7047
Fcmr	1	1.97527
Slc45a3	2	0.37180749064999996
Cacna1s	1	2.62341
Sele	1	-3.10459
Gpr55	1	2.02414
Cacna1e	1	1.78219
Fcrla	1	2.12856
Zc3h12d	2	1.111234711
Derl3	1	2.3738
AK016591	1	2.09551
Ect2l	1	4.07099
Enpp1	1	1.49063
Hsp90b1	1	1.08545
Kcnmb4	1	2.44168
Havcr1	1	3.05674
Slfn5	1	-1.0428
Wfdc21	1	1.68638
Samd14	2	0.62846069545
Ace	1	-2.00417
Atp1b2	2	0.13831711245
Ccl9	1	-1.05911
Dusp14	1	2.52674
Ikzf3	1	1.71565
Krt222	1	2.55452
Cd300e	1	-2.04788
Hid1	1	1.57037
Klf11	1	-1.50375
Akap6	1	5.3903
AU015791	1	3.18205
Mfsd2b	2	0.5657852867000001
Trib2	2	1.2658156791
Agtr1a	3	2.8061140638999995
Irf4	1	1.87547
Stmnd1	1	3.24811
Chrm3	2	2.91513470925
Txndc5	1	1.66056
F2rl1	1	2.53885
Mmrn2	1	-3.0802
Nuggc	1	2.04206
3632451O06Rik	2	2.3288028704
Rnase2a	1	3.55434
Blk	1	1.80218
Creld2	1	1.50231
Ly6d	1	1.44807
Il2rb	1	1.91832
Tnfrsf17	1	1.82127
St6gal1	1	1.7565
Rtp4	2	-0.14155645500000003
Retnlg	2	-0.60310563615
	1	2.36432
Itgb2l	1	1.60939
Pde10a	2	1.6548313692
Prss34	2	-1.24241456405
Adgre4	1	-1.9025
Adgre1	1	-1.45598
Myom1	3	1.5513795826666668
Rasgrp3	1	1.59153
Epcam	3	2.088646520333333
Cacna1h	1	2.2536
Capn11	1	-4.27567
Tspo2	2	0.34513489004999987
Pdzph1	1	3.64538
Dtna	1	4.30265
Mzb1	1	2.17154
Setbp1	2	1.1223878754
Cpt1a	1	-1.01984
Syvn1	1	1.00155
Malat1	1	0.849682
Oosp2	1	2.52895
Oosp1	1	2.40639
Blnk	2	-0.5836700000000001
Spag6l	1	3.73899
Col5a1	1	1.98296
B3galt1	4	2.89407118805
Chst1	1	2.1617
Chac1	1	2.19099
Sema6d	2	1.8179614128
R3hdml	1	-1.23602
Mmp9	2	-0.77366405575
Optn	2	0.6517532741000001
St8sia6	1	1.52135
Fcnb	2	0.011079863900000042
Tmem154	1	1.53085
S100a8	3	-2.6567892344666664
Bcar3	1	2.18678
Car1	3	-1.8624743996666666
Ankub1	1	2.68293
S100a9	3	-3.3792969902000003
Fam46c	2	1.56813138535
Chil3	1	1.31022
Fam102b	1	-1.29329
Ifi44	2	-0.34195083345
Trp53inp1	2	1.1109689642
AK008866	1	1.49745
Rab3b	1	3.27175
Gm13225	1	-3.92492
Cdkn2a	1	2.96788
Cdkn2b	1	5.22169
Zfp534	1	-2.34734
Evc2	3	1.4339295907666667
Cpeb2	3	1.3087829535
Pf4	1	2.17016
AK165889	1	2.38123
Oasl2	1	-1.01747
Bhlha15	1	1.70711
Evc	2	1.6161313604
Gabra4	3	3.870289968233333
Oas2	2	-1.180326495
Wipf3	1	2.71279
Aqp1	1	1.94492
D6Ertd527e	1	2.45876
Edem1	1	1.43117
Rasgef1a	1	2.12644
Tuba8	1	1.30807
Clec4a1	2	-1.1607248868
Clec4a3	2	-1.3777844479499999
Sspn	2	2.0015233066
Hepacam2	1	2.08474
Creb3l2	1	1.28734
IgKIgK	1	5.01866
Cecr6	1	-2.38462
Dennd5b	3	1.3283476984
Lilra5	1	-2.57269
Cd79a	1	1.6723
Lim2	1	2.86855
Kcnc1	1	3.31465
Rab30	1	2.32149
Spon1	2	4.40943
Cdc42ep5	2	2.07671583185
Cd177	2	0.1956923021
Iglon5	1	2.75728
Dusp26	1	3.00439
Ces2g	1	2.06905
Pou2af1	2	-1.27047
Fam214a	1	1.76432
Ltf	2	-0.5992583705500001
Kcnj5	2	0.8596412671000001
Robo3	1	1.84442
Cd3g	1	2.67734
Cd3e	1	2.86152
Lipc	1	3.34157
Myzap	1	2.14252
Hcrtr2	1	3.64273
Pls1	2	1.26436972595
Manf	1	0.867567
Camp	3	-12.858777722500001
Cx3cr1	2	-0.97614474725
Tsix	1	-3.66027
Xist	1	-7.90444
Cyp4b1	2	1.7553325876499999
Stambp	1	1.6
Dncic1	1	2.7
Ppp1r11	1	2.0
Slc6a8	2	1.9829544551999998
BC003332	1	2.1
Npepps	1	2.1
1810019J16Rik	2	2.5973605377
Cldn5	3	3.483815344166667
Clca1/2	1	2.8
Fcgr1	1	5.3
Kpna4	2	1.908
1300018P11Rik	1	1.7
Cpd	3	3.2649049853666665
Apoc2	1	1.4
Loxl3	2	1.3859848299
Adam19	1	2.2
Pde8a	2	1.19406666305
Gclm	1	3.0
Ptpn20	1	1.6
Nckipsd	1	2.7
Hcst	1	2.6
1700012L04Rik	1	2.0
Slc2a10	1	5.6
Bmpr2	2	0.83908
Adam25	1	1.4
Scgb3a1	1	2.3
Abcb1a	3	1.5882178242333334
2410022L05Rik	1	1.4
Myo1e	2	2.3410205471000003
Cd3z	1	2.1
Scn11a	1	1.8
Ptk9	1	8.8
Jub	3	1.3693230027666665
Ankrd6	1	2.6
Grid1	1	2.2
Nrg4	3	1.5536214702666664
Fgfr3	2	1.27179026395
Trim44	1	3.6
Dapp1	1	1.6
Fli1	1	5.9
Fcer2a	1	2.0
Ilf3	1	2.8
1110001A05Rik	1	2.8
Ddx26	1	2.4
Gatm	1	2.1
Fgfr1	2	1.0833011045
3830421F13Rik	1	2.5
A630065K24Rik	1	4.3
Rsn	1	2.9
Sesn2	1	2.5
Gpr43	1	3.5
Erg	1	14.8
Trfr2	1	1.5
Tbx1	2	2.0651900516
Idb1	1	13.3
Slc26a8	1	7.4
Hspb1	1	28.6
Trim34	1	1.8
Stard6	1	1.9
Tmem23	1	2.4
Col18a1	2	1.8987932553999998
Fa2h	1	2.6
Lgr6	1	5.8
A630072M18Rik	2	1.15535543215
Hspa1b	2	6.14363667995
Hspa1a/1b	1	14.2
Efemp1	2	2.8672890826
2900057D21Rik	1	1.4
Prkwnk4	1	4.6
Ptpn11	1	2.8
0610010O12Rik	1	3.3
1200003I10Rik	1	2.5
Elf2	1	2.8
2310037P21Rik	1	2.5
Mpzl1	2	1.0345825906
Dhx40	3	1.1370571960666667
Rcor3	1	2.9
4932415G12Rik	2	2.313346614
Ldhd	3	1.8419094038333335
4933417E01Rik	1	2.7
E230022H04Rik	1	3.0
Snrp70	1	3.6
2610005L07Rik	1	7.9
1110004B13Rik	1	1.7
Paqr3	1	1.4
Wars2	2	1.0525721619500001
Mocos	2	1.6264684415
5430408K11Rik	1	2.6
5730456K23Rik	1	2.4
Prkaa2	1	1.9
5830475F03Rik	1	8.6
Ddx23	1	1.7
4833411C07Rik	1	2.6
1810073O08Rik	2	1.517105
9430095K15Rik	1	1.7
5730496F10Rik	1	3.6
3110050K21Rik	1	1.7
1500041I23Rik	1	2.2
4932417H02Rik	1	1.7
Fgfr1op2	1	1.7
4921520P21Rik	1	1.5
Tm4sf9	1	2.1
Stx17	1	1.6
Neurog3	1	27.7
Wasl	1	1.8
Rnf32	1	2.1
Ikbkb	1	1.7
4930403J22Rik	1	1.9
6720477C19Rik	1	2.3
6030400A10Rik	1	3.1
5730446C15Rik	1	1.8
Abat	2	3.32630739735
Ggnbp1	1	1.6
Wdr37	1	1.6
AW210596	1	2.2
L3mbtl3	1	1.9
E130307J07Rik	1	7.8
9630055N22Rik	1	1.3
4930577M16Rik	1	1.6
Hip1	1	1.4
6030408C04Rik	1	3.1
Fmr1nb	1	1.7
Ntf3	2	3.5046299999999997
5830435K17Rik	1	1.8
Ptgfrn	2	1.8975522967499998
Man2a2	1	1.5
3732412D22Rik	1	5.9
BC003236	1	1.8
Arp3b	1	3.1
Mapbpip	1	2.6
B230112C05Rik	1	2.1
BC038881	1	1.9
BC049806	1	4.5
4831403C07Rik	1	1.9
Ccrn4l	1	2.1
Dpp7	1	1.6
A530054J02Rik	1	3.3
9630020E24Rik	1	2.4
BC054438	1	2.1
Agtr1	1	2.7
Marveld1	2	3.2405049620499997
E130308A19Rik	1	2.7
Dgkq	1	1.7
Rrm2b	1	7.7
6030463G20Rik	1	3.0
4932443J21Rik	1	3.7
Senp8	1	18.4
Stx1a	2	1.6712502882
Rai3	1	2.5
Cpeb3	1	1.6
Il10ra	1	2.5
Adipor2	1	3.5
Ubce7ip1	1	26.1
Slco4a1	2	1.6306811602
A930014K01Rik	1	12.1
1700013G23Rik	1	1.5
Prkar2b	2	1.0143075102
Csng	1	3.0
Srd5a1	2	2.33095307295
Cyp7a1	1	2.0
Enpp6	1	2.5
Tnfaip2	2	1.72374
Trpm6	2	1.6433826745500002
Tlk1	1	10.7
D17Ertd488e	1	7.5
A230083H22Rik	2	2.3067
BC019206	1	3.1
Sema4f	2	2.28292212135
E130106K10Rik	1	4.2
Sod1	1	10.1
B930068K11Rik	1	2.2
2610028H22Rik	1	8.8
5730526G10Rik	1	3.8
6330417G04Rik	1	1.6
Mjd	1	1.8
Axot	1	4.3
Dab2ip	1	2.1
Scly	1	2.2
5330418N22Rik	1	2.2
9630013D21Rik	1	2.1
4732468D17Rik	1	1.7
C1qr1	1	4.6
Itih5	1	2.0
1700009P03Rik	1	4.0
Btbd7	1	3.3
Whsc1l1	1	2.6
Cyr61	1	29.9
AI854703	1	1.9
C030002N13Rik	1	3.1
BF147024	1	6.4
Unc5a	2	1.24811591
9430041J06Rik	1	6.8
Slc10a1	1	2.9
BC044804	1	1.9
Dock9	3	1.2559128971333333
D330040H18Rik	1	2.7
Klhl5	1	2.0
B130017I01Rik	1	6.3
Cbfa2t1h	1	1.8
A930041I02Rik	1	4.0
4931417A20	1	2.1
C230017K02Rik	1	2.2
Arih2	1	3.4
5930427L02Rik	1	2.0
BB499356	1	4.0
Usp8	1	3.1
Traf5	2	0.7309202072000001
E530005C20Rik	1	6.0
Wwp2	2	1.319065
Pml	1	5.1
Rap2b	1	6.2
Card10	3	1.3229885511
Fmn2	2	1.8541672811
Gpr54	1	1.6
Kif21a	3	2.322610539833333
Zpbp	1	1.4
Ap3b1	1	1.9
2610528J11Rik	1	1.6
Apln	1	1.7
Arid5a	1	2.4
1300006M19Rik	1	1.6
Lrba	1	2.4
Atp10a	2	1.1541569969999999
Ptpn13	1	4.5
Spnb3	2	2.5826134222
Hspa1a	1	13.8
2310007D03Rik	1	2.3
Gp1bb	2	2.02259401685
Jarid1a	1	2.2
6720435I21Rik	1	2.1
C230081A13Rik	1	1.7
Hoxb8	2	2.2950484534499997
Prpf39	1	3.1
Gpd2	1	2.7
D11Wsu47e	1	2.7
Neil1	1	1.7
9030418K01Rik	1	1.5
1200009O22Rik	1	1.9
Stxbp5	1	2.1
1110033L15Rik	1	1.5
2010004J24Rik	1	1.7
4930579C15Rik	1	1.7
Stam2	1	3.9
4930441E05Rik	1	73.3
Sec14l1	2	1.2936194023
2900064B18Rik	1	2.5
Nmt2	1	1.8
Gulp1	2	1.36615719075
4933421O10Rik	1	1.8
Arhgef12	1	2.0
Mpp7	1	3.7
4930439G18Rik	1	1.7
C530007A02Rik	1	2.8
Tm4sf12	1	1.6
6430527G18Rik	3	2.0405890464
E430026E19Rik	1	1.7
Dgkd	2	0.8467698005
Snx13	1	1.6
4922503N01Rik	1	1.7
Ahi1	1	2.0
C530028O21Rik	2	2.07507065375
A230057G18Rik	1	2.2
End3	1	2.5
Crk7	1	1.5
AW320017	1	1.5
5930406N14Rik	1	6.4
1500019C06Rik	1	1.6
9330186A19Rik	1	1.6
BC039282	1	2.5
1810006K23Rik	1	1.9
5830484A20Rik	1	1.9
Mic2l1	1	2.0
Ian6	1	3.5
Liph	1	3.4
Dmn	1	7.5
Usp47	1	3.9
3110047M12Rik	1	11.3
1110008P14Rik	1	1.7
Cyp26b1	3	2.2223414112333333
B930093H17Rik	1	1.5
C130067A03Rik	1	12.7
Ndst1	1	1.8
6330417G03Rik	1	3.6
Trim46	2	1.33169255975
AI316828	1	-1.8
Uhrf1	2	-1.2497971994500001
Scd2	1	-2.0
Stip1	1	-2.0
Pigo	1	-1.4
Mtap4	1	-2.0
Hmga1	2	-1.9436723214
Crisp1	1	-2.4
Klf16	1	-1.6
Kai1	1	-1.9
Nope	1	-1.8
Uap1	2	-1.18931816655
Cryl1	2	-1.9951845024500001
Hspa14	1	-1.4
Fbxw4	1	-1.4
Cav2	1	-1.8
Kntc2	1	-2.2
Cyp27a1	2	-1.2107763563
Supt6h	1	-1.6
Ltb4dh	1	-1.8
Irf2	1	-1.8
Islr	2	-1.26730267085
Cxcl7	1	-3.5
Fgf13	1	-6.3
1700095N21Rik	1	-1.7
B3galt3	1	-3.4
Bcl2a1d	1	-4.5
AW111922	1	-2.9
Tnfrsf13c/Baff	1	-3.1
Igf1	2	-2.5216302057
Ctsg	2	-3.3001836939
Tnnt1	1	-5.2
Cul2	1	-2.3
9630025B04Rik	1	-2.4
Rnf20	1	-1.7
Cd160	1	-1.8
Stat1	1	-1.6
Ccl4	2	-1.3303598401499999
Sppl3	1	-1.6
Olfr70	1	-3.0
Tmepai	1	-2.9
Cnnm2	2	-1.13416117325
Csk	1	-1.8
Postn	1	-3.2
0610039P13Rik	1	-2.2
Igf2r	1	-1.6
Igj	1	-4.1
Armc7	1	-1.9
1200002N14Rik	1	-1.7
Ranbp10	2	-0.98670151725
9330161F08Rik	1	-1.9
Cyp2j9	1	-1.9
Serpina3g	1	-1.3
