Gene	Freq_group	Log2FC
Nrp1	1	-2.1357528247
Tspan17	2	0.8737022918499999
Myo5b	2	4.0344213457
Rb1cc1	1	-0.8837762721
Ctla4	2	3.3743154155
Il18rap	1	1.2403735828
Il1rl1	1	-7.3156685472
Il18r1	1	1.4977612417
Rev1	1	-0.8689456347
Nabp1	3	0.8553299384
Fn1	2	-0.5332081518500001
Obsl1	1	-1.3063156368
Pdcd1	2	4.2833452988000005
Rgs18	2	0.6849959298
Rgs1	1	1.0300225438
Epb41l5	3	0.8501651216333334
Cd55	3	0.7704194099666667
Chit1	1	-8.3864980364
Rgl1	2	-1.206405693
Coq8a	3	0.6826551350000001
Acbd3	1	-0.802341318
Tagln2	1	0.3558114089
Slamf9	2	2.9072128075499997
Mpzl1	3	0.609518081
Soat1	2	0.48646026515
Plxna2	2	-1.8153810371999999
Uhmk1	1	-0.8483491575
Tnfsf4	3	0.9784139287666666
Ptges2	1	-1.2070617864
Fcnb	1	-6.5341825812
Notch1	1	-0.9356203363
Fcna	2	-1.1597504362
Itga4	2	-0.8402248612500001
Dhrs9	1	-8.803682954
Slc12a6	1	-0.4949061526
Cat	1	-0.4497615153
Myef2	1	-1.0647495819
Meis2	4	1.7868595195
Sord	2	0.43671115595
Hao1	1	8.0902652399
Cdan1	1	-1.5230787822
Spint1	2	3.4996829899
Siglec1	1	-3.0594742884
Stard7	1	-0.8528592744
Prom2	2	2.25275163625
Lpin3	2	3.0586688858
Polr3f	1	-0.6262606219
Src	1	-1.3589734091
Ttc14	1	-0.8273317467
Dhx36	1	-0.7483050189
Sis	2	3.48991645175
Notch2	1	-1.0320771151
Col11a1	1	7.2313169989
Trim2	1	2.0756388882
Ctso	3	0.6103624133000001
Pdgfc	2	-1.2650074314
Khdc4	1	0.5551095826
Dclk2	2	-0.9132903528
Tspan5	1	-1.0576630449
Dapp1	1	0.366043074
Ppp3ca	1	-0.8933557664
Mmp16	1	-2.4977251878
Atp6v0d2	1	7.6623763632
Nsmaf	1	-0.8165714143
Rragd	2	3.48963122295
Anp32b	1	-0.7519671751
Snx30	1	-0.7903051261
Bag1	1	-1.1499925318
Enho	1	-1.9517282877
Cd72	1	0.5859866735
Glipr2	1	-0.6280623533
Psip1	1	-1.0342593492
Hacd4	2	0.8109417398000001
Bend5	1	-0.8016593834
Cdkn2c	1	0.8624940283
Fggy	1	0.6304390601
Tnfrsf8	2	4.45566766405
Lrrc42	1	0.62905463
Ybx1	1	-0.7886162656
Rragc	1	-0.66599638
Prdx1	1	0.3749101837
Pink1	1	-1.0982052118
Maco1	1	-0.6536878461
Cnksr1	2	2.17292629005
Csf3r	1	0.5979349644
Ptpru	2	1.2732006448500002
Per3	1	-0.9596472125
H6pd	1	-0.915842701
Tprgl	1	-1.0240193241
Arhgef16	1	1.5142823756
Prkcz	2	2.88829703715
Apbb2	2	0.9878653257500001
Gabra4	4	4.03388582145
Uchl1	2	0.92698739995
Epha5	1	-5.120844167
Pigg	1	0.6408540533
Dr1	2	0.6666973700000001
Spp1	2	-0.04477969635000001
Coq2	1	-1.2080816954
Antxr2	4	-0.818575023025
Cxcl5	2	4.9381395755
Wdr66	2	2.72573355875
Ankle2	1	-0.9192109842
Ddx51	1	-0.5511704277
Lfng	1	-1.0778025345
Wipi2	1	-0.5337067266
Fscn1	2	-1.1669354532
Rbm19	1	1.4558267102
Sdsl	1	0.7051500829
Usp12	1	-0.9722078977
Rasl11a	2	1.89690173775
Tspan12	2	1.5926135058000002
Fam3c	1	-0.4917714495
Ephb4	2	-1.1138593094
Nt5c3	4	0.7140654172
Sspo	1	-4.7328915179
Gpnmb	1	7.6613391152
Tra2a	1	0.6682857295
Zyx	1	-0.3311953786
Adamts9	1	7.572337605
Gkn3	3	1.3907262651333332
Gp9	1	0.722772506
Rpn1	1	0.3634265523
Aldh1l1	2	0.5365355031
Gdf3	1	-0.9120925871
Plxnd1	3	-0.9029033711333333
Clec4e	1	0.7588043977
Cd69	2	-1.2584670119499999
Klra2	2	-2.40342082185
Etv6	1	-0.3509155521
Sspn	3	2.2853244109333333
Camk1	1	0.5754937224
Etnk1	1	-0.7774139464
Il17rc	2	1.3707138294
Far2	2	1.1961652199500001
Siglece	1	-3.1168728332
Chrna7	4	2.5278240678749997
Synm	3	1.9992140135000003
Ttc23	2	1.29172634145
Ctsc	3	0.9970708845000001
Tyrobp	2	-1.5720612239
Smg1	1	-0.972586522
Cd19	1	-4.0402891988
Syt3	1	1.2416733921
Myh14	2	4.91827322025
Zkscan2	2	2.15529213575
Gga2	1	-0.8362737583
Eif3f	1	-0.705870723
Tnni2	1	-2.534770483
Elf4	1	-0.4631528114
Otud5	1	-0.9249429064
Rps6ka3	2	0.65562034565
Bgn	1	0.6982494827
Lamp1	1	-1.2396273534
Col4a1	2	-0.8674613469999999
Tnks	1	-0.5786910125
Adam9	2	0.57005410935
Wwc2	2	0.06602298350000002
Gsr	1	-0.8719424698
Sh3rf1	1	0.8699734387
Mfap3l	2	1.1591560698999999
Adcy7	1	-0.4154791445
Hp	1	-1.9759341888
Amfr	1	-0.8413735614
Mt3	2	2.3576015467499998
Cx3cl1	1	-1.5129008773
Zdhhc7	1	-1.1781639425
6430548M08Rik	1	-2.1478435167
Nfatc3	1	-0.6849881992
Ldhd	4	1.260140879025
Jam3	1	-0.8962083711
Aplp2	2	0.6808342738
Pdgfd	4	0.9874867483249999
Nxpe2	2	1.5755063682
Kcnj5	1	8.2536684385
Ddx6	1	-0.6005072854
Robo3	1	1.5126637299
Abcg4	2	-4.7851946186
Calml4	3	1.5151781266666668
Smad3	1	-0.790162757
Ngp	1	-3.9010979819
Acpp	4	1.62708909915
Atxn2l	1	-0.5998413571
Cd59a	1	0.7977999134
Folr2	1	-4.5043451654
Ccdc88a	1	-0.9091798075
Heyl	2	-4.6063406144000005
Abcc10	1	0.9859469795
Ugt8a	1	3.3512904184
Fbxw8	1	-1.0319591435
Fbxo21	1	-0.4339003351
Slc22a15	1	-1.1397195048
Lpcat2	1	-1.1510471402
Rpgrip1l	1	0.9138082805
Myo6	3	0.7759906666333333
Qsox1	1	0.5003900504
Ptgdr2	2	-4.3230679823000004
Tpst1	1	-0.8629483075
Cipc	2	0.4120135016
Ogt	1	0.6074662906
Faah	2	-0.8003786084
Senp6	1	-0.6591508603
Trim59	2	-0.78664606925
Cbl	1	-0.6588863533
Mtmr3	1	-1.0903091217
Diaph2	1	-0.8801257101
Poglut3	1	-1.052432634
Myo5a	1	-0.8190197311
Tut4	1	-0.7083789023
Pik3ip1	1	0.5037137412
Ly6d	2	-0.9349536847999999
Lrrn1	4	2.8929269511
Itga2b	1	1.2357341786
Map4k5	1	-1.3577564294
Dusp5	1	-1.6606754172
Zfp661	1	0.9542204278
Tet3	2	-0.8324317622499999
Tbxa2r	3	0.7979116123
Sidt2	1	-0.9420465469
Pygo1	1	-4.901392565
Hrh2	2	0.81934163265
Igsf6	1	-2.6532523638
Ccl5	1	-3.9653878233
Secisbp2l	1	-0.7337173022
Neu3	2	0.71507160495
Uvrag	1	-0.5575753379
Ccl2	1	3.4542662122
Slc25a21	1	2.802484169
Mbd3	1	-0.754158916
Gnptg	1	0.6033902321
Dcaf10	1	-1.0222943646
Sbno2	1	0.4834920976
Kiss1r	3	1.1912012645
Plppr3	1	0.4776908224
Palm	1	-1.0508728867
Cerk	1	-1.2806327287
Cd276	2	1.2869994161
Acss3	2	2.777793766
5031439G07Rik	1	-1.0055575757
Slain2	1	-1.2376426786
P2ry13	1	-1.4215267657
P2ry14	3	-1.3985443926999999
Greb1	2	5.192822919299999
Ttyh3	1	-0.8095597925
Rfxap	1	-1.0869440454
Tmtc3	1	0.6844888915
C1qc	2	-1.12188180625
Neto2	1	-1.533928452
Kif1bp	1	-1.0574881787
Apln	1	-1.3097514496
Sik2	1	-1.01828614
E330009J07Rik	1	-0.7713920859
Islr	2	-0.9170360267
Mex3c	1	-0.7493978206
Rsrp1	1	0.7127847084
Ovol2	2	2.5027154650499996
Man1c1	1	-0.9234404196
Mfsd2b	2	0.22003525595
Ccn3	2	-3.6606514726
Ctbp1	1	-1.0514166097
Fam168b	1	-0.826178778
Pank2	1	-1.0256904844
Kdf1	3	2.1952059404999997
Themis2	1	-0.8887437373
Nek5	2	-1.74615275705
Dzip1l	1	8.1605316467
Ackr1	2	3.3409607706999997
Bank1	2	-1.88433382965
Ccdc92	2	1.61661508145
Rmi2	2	-0.9937805480999999
Galnt11	1	-0.8095096657
Spon1	2	2.6226083005
Slc43a2	1	-0.8915820712
Trpm4	1	1.0328289276
Galnt18	1	3.1406092529
Mlxip	1	-0.6374116509
Camp	1	-3.1140614144
Olfml2b	2	-5.4737644072
Reep2	2	0.9987818317499999
Cep85l	1	-1.0261009783
Herc1	1	-0.8577660572
Hoxb7	2	1.6018376404499999
Alpk3	2	-0.8967727947
Hace1	1	-1.0032017408
Fam117a	1	-0.5744019284
Siglecf	2	-1.6242264616000002
Arpin	2	1.35519966645
Anpep	1	-1.0251883677
Itga9	2	-1.9753408527
Camk1d	4	-1.6928602739
Orm1	1	-7.0581925542
Tgfb2	1	-7.4195323923
Gimap3	1	-1.3423617774
Ncam1	3	1.7122841523999999
Prex1	1	-0.9554648622
Nploc4	1	-1.1534961192
Kmo	2	-2.66642115725
Rere	1	-0.6998480185
Spsb1	1	3.9947008944
Zfp292	2	-1.4886554849
Cbx4	1	-1.0217514958
Slc7a5	1	-0.9040065296
Elavl1	1	-0.9054915697
Plcb2	1	-0.5558191485
Klhl42	1	-0.6457297943
Pnrc1	1	-1.0543425156
Ndp	2	4.1857460753
Thbs1	1	-2.3754832342
Nsmce4a	1	-1.2476004588
Abhd13	1	-0.8533990726
Adam22	1	-0.6968741596
Pogk	1	-0.6322639176
Col16a1	3	0.9151179597666667
Limd2	1	-0.862161257
Cyp2s1	1	6.679985748
Creg1	2	0.4241909561
Chil3	1	-5.3864307855
Dlk1	2	1.31971850055
Atp1a3	2	-0.6113178098000001
Sh3kbp1	2	-0.6491514698
Irgq	1	-1.0121655515
Brca2	1	-0.7591378385
Pklr	2	-4.0984995652
Sntb2	1	-3.281435673
Fbxo2	2	1.7915355782
Klf8	1	1.0830385817
Bivm	2	0.49148869055
Coro2b	2	-0.6429821845
Oasl1	1	-1.2121583719
Ptpre	2	-0.6534790204500001
Ankrd13a	1	-0.7948978637
Pkp2	3	1.3447710620333335
Mettl8	1	0.7791860577
Acacb	1	1.159179338
Klhdc8a	2	2.5348269147
Ssh1	1	-0.5247863744
Slc35f2	2	0.8060468748
Trem1	1	-8.8997800907
Gjb3	1	-1.1797419002
Fam83g	2	1.8455944580499999
Mindy2	1	-1.0281245456
AA986860	3	1.3671131265333332
Ube2q1	1	-0.9543027991
Sh2b3	1	-1.7042821655
Kdm7a	2	0.09535962240000001
Asb4	4	1.587446262525
Trim46	1	1.0485873359
Fgf11	2	-0.9292740750999999
Nhlrc3	1	-0.6517318999
Synpo	2	2.14410076295
Ppp2r3a	1	-0.5798936551
Fam124b	1	3.8062088355
B3galnt1	1	-2.264755583
Rhbdl2	2	3.1796000756
Pcdhb12	2	3.0140481675
Setx	1	-0.6114057693
Taf10	1	-1.1744671344
Wdfy3	1	-0.894485973
Pcdhb21	2	2.1418992159999997
Irf2bp1	1	-1.0383982459
Otos	1	0.703092672
S100a1	2	0.50443547
Nkx2-3	1	-1.3118639269
Cnr1	1	-4.9176808655
Cxxc4	2	5.300540988700001
Tlr7	1	-4.1635912228
2010007H06Rik	1	-2.7183056583
Tmem201	1	-0.481899593
Tlr1	1	-6.8956039704
Lsm11	1	-1.2641429694
Ankrd50	1	-1.0656450151
Ttc41	1	-1.3975369423
Gprin3	1	2.9325113435
Trrap	1	-0.7389597312
Mtus1	1	-1.8516575701
Pcdhb4	2	1.9773250935500002
Zfp36l2	1	-0.9647316732
Clec14a	3	0.8491474642
Wnk1	1	-0.965758967
Ermp1	1	-0.8399735797
Ar	2	2.48133703825
Cldn12	4	0.6440931621
Gchfr	2	0.9460754973500001
Ltb4r1	1	-3.3329082485
Tapt1	1	-1.0614711336
Nxpe5	2	0.78988652255
Frat2	2	-0.95862024425
Gal3st3	1	-3.1615029857
Msl3l2	1	-0.9446010209
Ust	2	-4.7981693285
Mcmbp	1	-1.0373532678
Lhfp	3	2.0763875016999997
Mlf1	1	1.7594040273
Spata33	1	1.8695249739
Cxcr1	2	2.12053381265
Ndnf	1	-2.7361702195
Ccr2	2	-0.29917013964999994
Ntf3	4	4.67409177505
Purg	1	4.3642124755
Pdp1	2	0.67793348875
Iba57	1	-0.709619067
Retreg2	1	-0.9807181503
Rarres1	2	3.3431471933
Htr1b	1	4.8563283162
Orai1	1	-0.8170186105
Pheta2	1	-0.5017822711
Fzd4	2	-1.0957034773499998
Arl4c	1	-1.8459447432
Plekhf2	1	-0.6749902348
Evc2	3	1.0993433337
Slc35d3	2	-1.24265683785
Micos10	1	0.4529320177
Gp1ba	1	1.06102909
Arhgap42	1	3.4267533913
Sgms2	1	-2.6513063562
Gprc5c	2	2.8174561066
Msrb3	1	-1.5009123492
2900026A02Rik	1	-0.6966059777
Pard3b	1	-0.9026012711
Rasal3	2	-0.6522843744
Plpp2	2	0.55608803055
Terb1	2	3.3757615753000003
Fbxo31	1	-1.4217351578
Clec12a	1	-1.8918030381
Tmem248	1	-1.1720251002
Socs3	2	1.8186605730999998
Shisa7	2	2.2149154088
Tgm5	2	-1.7944590968999998
Camk2d	2	-0.04358762584999998
Skida1	1	-4.6622320779
Wdr86	2	-2.00368236445
Tns1	1	-0.7728121851
Gm9968	1	-6.2910933537
Lair1	1	0.6316036964
Zzef1	1	-0.6024839344
Ubl7	1	0.3427803565
Rtl6	1	-0.6745399867
Fmnl1	1	-0.5014963696
Tmem150a	1	1.1816200573
Triqk	2	0.74381225575
St3gal5	2	-1.9455630786999998
BC043934	1	-1.3718812999
Gm10010	1	-6.890728679
Ttc26	2	0.7895174274
Skap1	2	3.0044949919
Ces1g	2	3.3418802739999998
Scimp	1	-4.502346661
AB124611	1	-1.8810364194
Lmcd1	1	1.4238601589
Lepr	2	1.5049784617
Mdn1	1	-1.0164629267
Palld	1	-1.0749336284
Phtf1	1	-1.1063658784
Fcer1g	1	-0.9419025229
9630013D21Rik	1	5.1772372292
Hopx	1	-1.5614008618
B3gnt8	2	0.87562162525
Dbp	1	-1.1987981223
Irak4	1	0.6313634946
Atp8b4	2	-1.40158850355
Atp8b2	1	-1.3349460653
Rrs1	1	-1.2207466469
Maml3	1	-1.0050886589
Sphk1	2	-5.2538695226500005
Rcc1l	1	-1.0957915982
Cd200r4	4	1.6230936035749999
Ifit3b	1	-2.9007595371
Kdr	4	1.6175726332
Rps4l	3	-1.3806133471333333
Ldha	1	0.6336477437
Sema3e	2	2.7665467085
Col23a1	1	-5.5487349306
Tnfrsf11b	2	-5.55084652755
Scgb3a1	2	3.2270210551
Med14	1	-0.94156549
Tank	1	0.5902868251
Pde6h	2	1.0616941293
Snora28	1	-1.8285732644
Zfp979	3	0.8929400443333333
Serpina3f	2	-1.2746549173
Msl2	1	-0.808696677
Lsm14a	1	-0.7803341784
Pilrb2	1	-2.353830262
Zbtb16	1	1.2342539177
Cst7	1	-2.3233640939
Nat8f4	1	0.9129901465
Zbtb34	1	-1.2082599364
Fgfr1op	1	0.5797183012
Epc2	1	0.8190837301
4930438A08Rik	2	-5.7212402546
9930111J21Rik2	1	-1.4823787558
Rnf213	1	-0.8413786674
Skint3	2	-1.02931952035
Armc2	2	1.4930324164
Dtnb	1	-0.9482033942
Ear2	1	-1.7324322799
Nudt10	3	1.3963169341333332
Nudt11	2	0.96461816765
Gm8909	2	1.5967471213
Gm10499	2	1.94491806625
H2-T-ps	1	1.1646660485
H2-Q6	1	0.3872106509
4632427E13Rik	1	-0.6155884501
Plekhf1	1	1.0623557328
Ap1ar	1	-1.1912985287
Ripor3	2	1.6130800192499999
Mafb	1	-2.0136607226
Kif5a	2	1.1302944292000001
Zcchc3	1	-1.1693517254
Pak6	2	1.25031484605
Rprm	2	2.31395786985
Rc3h2	1	-0.7319050656
Smim6	2	0.717675584
Sox4	2	-1.25698376
Acsf2	1	0.7081280705
Trbc2	1	-5.340805821
Igkv16-104	1	8.9357259578
Igkv12-46	1	-11.8017648447
Ighm	1	-2.2070438591
Ighv8-12	1	8.5338227288
Trav2	1	-4.5769957635
Plekhn1	1	-1.1874573753
Casc3	1	-0.9523588469
Slfn1	1	-3.0469368627
Dnmt3bos	1	-2.4561118205
Ifi27l2a	1	-1.2639508768
Prnp	4	0.843372505475
Ms4a6c	3	-1.2996868115666667
B3gnt7	1	-0.9845989451
Colca2	2	-1.23022845555
Nap1l2	2	-1.8452769463500003
Gm15880	1	-4.8730776282
Dpy19l2	3	1.9035855689999999
Tnfsf13os	1	1.0800188598
Gm12648	1	4.9487497955
Dlx4os	2	-1.9969275613499997
Gm15609	1	-3.586940462
Gm13546	2	2.1263243357
Rsf1os2	1	7.2769405655
Lbhd2	2	1.8004855402
Gm12655	2	1.9385643298000002
Gm24786	1	-4.2966819498
Gm16299	1	-3.0421228636
Rasgef1b	3	0.8358267599333332
Gm4117	1	-4.5028554159
Gm5141	1	0.8480343421
Gm8094	2	5.08260479665
Zfp977	1	3.8275406141
Zfp141	1	0.417489147
Gm20478	2	2.8776726966
Ighv1-53	2	-2.3257620450500003
Ighv1-22	2	-1.2709733437999997
Igha	2	5.46675036605
Gm21814	1	1.1687195162
Igkv10-94	2	3.0694473778
Gm28373	1	-6.0369040723
Gm17638	1	-2.1161304565
Cep83os	2	0.51302410305
Gm2155	1	-6.2017001936
9530026P05Rik	2	1.6162331786
Panct2	2	3.27723847195
Gm26917	2	-0.62616417205
Gm29112	1	-5.8387234869
Snhg14	2	2.3362489175
Gm29114	1	-4.9161406347
Ly6a2	2	-0.26719265039999995
Gm37472	1	-4.2002495421
Snrpn	2	0.9315329755999999
Gm38257	1	-4.281714362
A130050O07Rik	1	-6.1519021906
Gm37101	1	-7.7601320284
Gm37655	1	-5.615127462
Gm37570	1	-7.0546050341
Gm7265	2	-2.17204244265
Pcdhgc3	2	1.48296947945
9430034N14Rik	1	-1.6391521521
Gm17244	1	-1.7304042324
Gm38292	1	4.2982813071
Gm37053	1	-3.4104071411
Gm37409	2	-4.503156376150001
Gm38365	2	-3.23739388145
Gm37531	1	-2.3324104034
Pcdha8	2	4.1845231342
Gm37940	2	-2.11047973735
Gm37199	1	7.1414971521
Gm36638	1	-3.4480938984
Gm37589	1	-4.689358671
Gm37509	2	5.56850259725
Gm4961	1	3.3784399307
Gm43162	1	-2.8322729615
Gm42967	1	-6.0876637259
Gm43075	1	-2.0096505485
Gm33370	1	6.0807308657
Gm35585	1	-5.3592339044
Gm43513	1	-2.5714754565
4930519L02Rik	1	0.701555947
Gm43088	1	-7.1136695118
5830416I19Rik	1	-3.2544841786
Gm42460	1	2.6959089073
Gm32051	2	0.8786760851
Gm43011	1	-4.2828173355
Gm43389	1	-5.9581564189
Gm43481	1	-1.1623010636
Gm19590	1	-0.4109263592
Gm43313	1	-4.0351879956
AI839979	1	-5.6393175829
Gm44283	1	-7.7199455338
Gm31520	1	6.8209089664
Gm44220	2	2.51261996175
Gm43904	2	0.9902043106
Gm43984	2	-1.8864485778
Gm45203	1	-1.5244197225
Gm45084	1	-6.3692616515
Gm44752	2	-3.84573241765
Gm44891	1	-2.9691249439
Gm45251	1	-1.859108798
Gm45378	1	-5.1400487576
Gm35028	2	1.5169560626
BC024063	2	-3.76352033665
Ctse	3	0.6968765065000001
Cxcr4	1	3.4404977084
LOC100503923	2	3.497054856
Sema6d	3	1.6817303518
Clca3a2	2	3.42049389115
Ccbe1	2	3.0108225792
LOC102641248	2	2.02399674215
C030034E14Rik	2	1.5820338261
Prkag2	1	1.3364308844
Pik3r1	1	1.6475809548
Ntn4	3	2.352526449066667
Dzip1	1	1.1212529126
Ccnj	2	1.2699240321
Ifngr2	1	-1.4534886989
Gpr146	3	0.8259878308333333
Dmd	1	1.0273951163
Rnf168	1	-1.0540028978
Irf6	2	0.9120495643000001
Samsn1	1	1.0332801813
Chek1	1	-1.2513541321
Irf2bpl	1	1.6702322421
Peli2	2	-1.2119527266499999
Ctr9	2	-0.86279572715
Aldh5a1	2	0.95309719425
Gm5148	2	1.30078711035
Myof	2	1.1260346817
Eya1	1	1.0412319465
Crebl2	2	0.7944914350000001
Fmnl2	1	0.9224627348
Hoxa1	1	1.1401636883
Zc3h6	1	1.5562671491
Farp1	2	1.38536011105
Mier1	1	0.8152694595
Sulf2	1	0.9726815925
Baz1b	1	-2.3716529666
Dgkh	1	0.9222351801
Kcnk6	2	1.1492108054
Nampt	1	0.9534233392
Cited2	2	0.8177408846
Tmem30b	1	2.6385553279
Sbf2	2	1.039641144
Cdc6	2	-0.93719201765
Cit	2	-0.9450270832500001
Mettl20	1	1.3815012957
Cbx5	1	-0.97645831
Ddx39	2	-0.58416357675
Hpgd	2	-1.7380158513000001
Klhl24	1	0.8446277266
Rarb	2	2.3025023961
Ubtf	2	-1.0924095925000001
Dcaf12l1	2	0.76628164015
Cldn5	2	3.12053690675
Ptgfrn	3	1.9202076596
Shtn1	1	1.1986418038
Mthfd2	2	-0.7732056251999999
1700024P12Rik	1	-0.9871941127
Gm2808	1	1.1862458425
Gpld1	2	1.0906737898999999
Gclm	1	0.8267010298
Zcchc14	2	0.71217500295
Pank1	1	-0.8116246862
1810073O08Rik	1	1.5425265188
Shroom2	1	1.0346661073
Hn1	1	-0.7637786328
Trp53	1	-0.7672624685
Gm3579	2	-3.428362441
Atic	1	-1.1885402887
Epb41l3	2	-0.9491854682
Kmt5a	2	-0.6567537785
Csrp1	1	1.6136114425
Prune2	2	1.4309824506
Ugt1a1	1	-1.3260065766
Pten	1	0.7495862848
Prim2	1	-0.9572484536
Ipcef1	3	-0.9768479228666668
Serinc1	2	0.8481745945
LOC664787	1	1.0457868687
Ccdc149	1	0.6728628208
Ccne2	1	-1.5989281247
A030001D16Rik	2	-1.5868658198999999
Rasgrf2	2	1.7298078042
Nr1h4	1	1.3002945511
Aqp9	2	1.0369389777
Ets1	2	1.00529337755
Cdc73	1	0.9913496158
Tmtc2	2	0.94289421415
Gm17167	1	0.878722077
Lrr1	1	-1.3916480279
Gls	1	0.738882139
Pcyt1b	1	0.9903221747
Nr3c2	2	1.0224665215
Gins3	1	-0.8611890935
Myom1	2	1.4103217229
Ypel2	2	0.9939470290999999
Mb21d1	1	-0.8246491696
Rassf6	1	1.2602816715
Abca5	2	0.7740550057
Ppp1r12a	1	0.7385618154
Rbm14	1	-1.1779692886
Adam10	1	1.0284923289
Akap7	1	0.7076211594
Rabif	1	-1.3002179492
Psph	1	-0.6717682625
Plagl1	1	-1.4524981829
Cited4	2	0.95336045135
Aph1b	2	0.8967496073500001
Syce2	1	-0.9999212416
Fabp4	2	-1.5267984272500001
Exo1	2	-0.9410321065
Rnf150	3	1.0354507779666668
Rnf157	2	-0.7613117303000001
Naa16	1	-1.0821711573
Smg6	1	0.9370293679
Sox13	1	1.0648262732
Ptpn12	1	0.844192123
Rpa2	2	-0.6458639674
Sass6	1	-0.6877704071
Cmc2	1	-0.9926967058
Cyp2j6	1	0.7269141197
Gm15663	2	0.8138232365
Umps	2	-0.5180131439
Tcf19	2	-0.9307245808
Meiob	1	1.1509681153
Mcm3	1	-0.7575369012
Isoc1	1	-0.8656462008
Paqr8	1	-1.185199682
Atp9a	2	0.70912622445
4930550C14Rik	1	1.3672433341
Ak4	1	-1.1802447201
Csgalnact2	2	0.5790627531500001
Zfp386	1	0.7659406265
Rbm11	2	0.93265628395
Ptger3	3	0.6850176806333333
Ubqln2	2	0.6021691458
Arhgap15	2	-0.60084166315
Rin2	1	0.9651539658
Tceanc	1	0.7527169212
Kpna4	1	-0.9327047587
Frmd6	1	0.8680595136
Dusp4	2	0.73779049135
Cenpa	2	-0.5933389743499999
Adss	1	0.659607433
Ints6	2	1.5671519579000002
Mcm2	2	-0.6279778246500001
Aff3	1	-1.2406182098
Arhgap5	2	0.7942479820499999
Gulp1	2	0.6186817715
2410002F23Rik	1	0.6298984204
Abcf1	1	-0.7523855864
Slc16a12	2	1.2912415362
Cep85	1	-0.7249779099
Orc6	1	-0.7958373719
Efhd1	2	1.0903935919499999
Ccdc112	1	0.6363250593
Fkbp2	1	-0.8551145774
C530008M17Rik	1	1.1550447662
Hcfc2	1	0.6418391347
St3gal1	2	0.8379440124499999
Kif16b	1	0.7258770939
Cenpf	1	-0.7517830988
Krt8	1	1.2070658037
Enkur	3	1.3199065563
C920006O11Rik	1	0.5982522845
Car11	1	0.7098381584
Snap23	1	0.7960617417
Eps8	2	0.6023854506499999
H2-Q5	1	-0.6742566365
Epas1	2	1.7129363290000001
Dync1i1	1	0.6042535081
Hivep2	1	0.9813064994
Pde2a	1	0.7700167405
Cdc14b	1	1.160913711
Pja2	1	0.9931684421
Reck	1	0.7407247143
9230110C19Rik	1	0.6146367822
Pcyt1a	1	0.8661042021
Cntrl	1	-0.8881995912
Pgp	1	-0.710854036
Adgre1	1	-0.7168433513
Fam84b	1	0.8608656331
Crebrf	1	0.8830998416
Ptgr1	1	-1.3392644185
Wdhd1	1	-1.1032135897
Ston2	1	0.7441620457
Slc25a24	2	0.6047800113499999
Ppm1e	2	0.9026092800500001
Phka1	2	0.6740242593
Apol7e	1	0.9050153463
Rad51	2	-0.7610383843
Marveld2	2	0.69775642395
Insr	1	0.6596644827
Alad	1	-0.6149929043
Lbp	2	0.61510585975
Hoxb6	3	1.2528493214666667
Nr1d2	1	0.6793654426
Slc30a4	2	0.7333392063499999
Isca1	1	0.9470436062
Cdcp1	3	0.6759634878333333
Fgd5	1	0.5554037525
Slc25a5	1	-0.5693702078
Slco3a1	1	0.8189806351
Crebbp	1	-1.3987509871
Hectd2	1	0.9148204473
Zmynd11	1	-0.8129079513
Ank	1	0.5680914188
Hspb6	1	0.8434365859
Bbof1	2	1.1051686841
Cdca5	2	-0.8328648526
Rundc3b	1	-0.6959298798
Herc3	1	0.7449418772
Cotl1	1	-1.289187484
Setd6	1	-0.6340953243
Tmem164	1	0.5174395014
Ptges	2	0.81447484665
Ints8	1	-0.9138103557
4930523C07Rik	1	-0.8551940203
Sdc2	1	0.7150462882
Cwf19l2	1	0.6955371977
Unc119b	1	-0.5599573735
Crim1	1	0.6229982758
Myct1	2	0.7865021802
Poli	1	0.6003748201
Rap1gap2	1	1.2898284006
Irak3	2	0.556113438
Fndc3b	1	0.5301183373
Apitd1	1	-1.3224120174
Tmx3	1	1.0472416494
Pcmtd2	1	0.8487992873
Nxt1	1	-0.7492584889
Mblac2	1	0.6647862709
Zfp37	1	1.4253452469
1810010H24Rik	1	0.6837266857
C1qa	2	-1.0593638145
Nadk2	1	0.6568628984
Hmgn3	2	0.5688818422999999
Stk24	1	0.5484487071
Hif1a	1	-1.6691480676
Kiz	1	0.5349122008
Cbr3	1	0.867609519
Stxbp5	1	0.6285573599
Aaas	1	-0.6517088138
Ercc6l2	1	0.6106867122
Rbm26	1	-0.7043230485
Adcy6	1	0.8024507628
Hells	1	-1.0480445142
Rictor	1	0.6821521518
Ptpn11	1	-0.7933363022
Tcp11l2	2	0.7020097684
Camk2n1	2	1.47565466705
Entpd5	2	0.5967501929
Atp10a	1	0.9715392224
Erbb2ip	1	0.618920609
Smarcc1	1	-0.632537541
Ctsl	1	0.6346201908
Psmf1	1	0.5510954343
Cdc5l	1	-0.6001815622
Cspp1	1	-1.0466541172
Rb1	1	0.57907983
Kcnd3	1	0.9484833023
Fhod1	2	-0.5787265641499999
Rnaseh2b	1	-0.7821648614
Ezh2	2	-0.7875106417
Cenpk	1	-1.3361888619
LOC102638110	1	0.6561645263
Eed	1	-0.5360021489
Alox12	2	0.7517406445
